SubjectID	Target	Assoc
3954381627	solo	müzik
3954237332	solo	gitar
3954226832	solo	tek
3954204193	solo	performans
3954178309	solo	yalnız
3954173294	solo	şarkı
3954169220	solo	piyano
3954143297	solo	tek
3954143132	solo	Selpak
3954142836	solo	cesaret
3954103511	solo	yalnız
3954097659	solo	gitar
3954038614	solo	şarkı
3954028957	solo	müzik
3978999276	belge	dosya
3975627654	belge	kağıt
3975297560	belge	resmi
3973880269	belge	resmi
3970313078	belge	öğrenci
3969147097	belge	kağıt
3968662250	belge	dosya
3968240808	belge	imza
3967284794	belge	kağıt
3962910686	belge	kağıt
3961569893	belge	imzalamak
3961062726	belge	yazı
3961058558	belge	kurum
3960919691	belge	takdir
3960388073	belge	önemli
3960354471	belge	kağıt
3959674601	belge	kağıt
3959536556	belge	devlet
3958892469	belge	dosya
3958478795	belge	karne
3958153417	belge	rapor
3957969296	belge	imza
3957517953	belge	doküman
3957511522	belge	imza
3957315500	belge	imza
3957198167	belge	kağıt
3957182957	belge	resmiyet
3957047760	belge	kanıt
3956928110	belge	imza
3956726938	belge	imza
3956398919	belge	doküman
3956364354	belge	talep
3955448620	belge	belgesel
3955186195	belge	imza
3955121346	belge	onay
3954671574	belge	kanıt
3954590488	belge	evrak
3954425539	belge	nüfus cüzdanı
3954381627	belge	kız
3954237332	belge	dosya
3954226832	belge	evrak
3954204193	belge	öğrenci
3954178309	belge	okul
3954173294	belge	kanıt
3954169220	belge	ödev
3954143297	belge	kağıt
3954143132	belge	resmi
3954142836	belge	kanıt
3954103511	belge	doküman
3954097659	belge	resmiyet
3954038614	belge	kanıt
3954028957	belge	dosya
3978999276	tanıtım	reklam
3975627654	tanıtım	konuşma
3975297560	tanıtım	reklam
3973880269	tanıtım	reklam
3970313078	tanıtım	broşür
3969147097	tanıtım	belgesel
3968662250	tanıtım	afiş
3968240808	tanıtım	broşür
3967284794	tanıtım	reklam
3962910686	tanıtım	reklam
3961569893	tanıtım	filmi
3961062726	tanıtım	reklam
3961058558	tanıtım	reklam
3960919691	tanıtım	promosyon
3960388073	tanıtım	İstanbul Bilgi Üniversitesi
3960354471	tanıtım	sunum
3959674601	tanıtım	reklam
3959536556	tanıtım	video
3958892469	tanıtım	reklam
3958478795	tanıtım	reklam
3958153417	tanıtım	reklam
3957969296	tanıtım	broşür
3957517953	tanıtım	sunum
3957511522	tanıtım	fragman
3957315500	tanıtım	reklam
3957198167	tanıtım	reklam
3957182957	tanıtım	reklam
3957047760	tanıtım	?
3956928110	tanıtım	reklam
3956726938	tanıtım	broşür
3956398919	tanıtım	reklam
3956364354	tanıtım	film
3955448620	tanıtım	fragman
3955186195	tanıtım	reklam
3955121346	tanıtım	satış
3954671574	tanıtım	film
3954590488	tanıtım	ilan
3954425539	tanıtım	günleri
3954381627	tanıtım	otel
3954237332	tanıtım	öğretme
3954226832	tanıtım	video
3954204193	tanıtım	afiş
3954178309	tanıtım	sergi
3954173294	tanıtım	reklam
3954169220	tanıtım	sunum
3954143297	tanıtım	reklam
3954143132	tanıtım	medya
3954142836	tanıtım	reklam
3954103511	tanıtım	reklam
3954097659	tanıtım	reklam
3954038614	tanıtım	güzel sunum
3954028957	tanıtım	reklam
3978999276	zaman	kum saati
3975627654	zaman	saat
3975297560	zaman	hızlı
3973880269	zaman	saat
3970313078	zaman	saat
3969147097	zaman	saat
3968662250	zaman	gece
3968240808	zaman	saat
3967284794	zaman	mekan
3962910686	zaman	saat
3961569893	zaman	mekan
3961062726	zaman	saat
3961058558	zaman	kum saati
3960919691	zaman	yaşlılık
3960388073	zaman	saat
3960354471	zaman	kısıtlama
3959674601	zaman	gazete
3959536556	zaman	gazete
3958892469	zaman	vakit
3958478795	zaman	saat
3958153417	zaman	saat
3957969296	zaman	saat
3957517953	zaman	saat
3957511522	zaman	saat
3957315500	zaman	mekan
3957198167	zaman	hız
3957182957	zaman	vakit
3957047760	zaman	saat
3956928110	zaman	saat
3956726938	zaman	kum saati
3956398919	zaman	saat
3956364354	zaman	mekan
3955448620	zaman	küre
3955186195	zaman	kısıtlı
3955121346	zaman	boyut
3954671574	zaman	hız
3954590488	zaman	an
3954425539	zaman	yok
3954381627	zaman	saat
3954237332	zaman	saat
3954226832	zaman	saat
3954204193	zaman	sonsuz
3954178309	zaman	saat
3954173294	zaman	akış
3954169220	zaman	durmaz
3954143297	zaman	vakit
3954143132	zaman	sınırlı
3954142836	zaman	görecelik
3954103511	zaman	saat
3954097659	zaman	boyut
3954038614	zaman	zor
3954028957	zaman	saat
3978999276	pencere	cam
3975627654	pencere	manzara
3975297560	pencere	manzara
3973880269	pencere	sokak
3970313078	pencere	esinti
3969147097	pencere	ağaç
3968662250	pencere	cam
3968240808	pencere	ev
3967284794	pencere	cam
3962910686	pencere	cam
3961569893	pencere	perde
3961062726	pencere	aydınlık
3961058558	pencere	ferahlık
3960919691	pencere	umut
3960388073	pencere	perde
3960354471	pencere	cam
3959674601	pencere	kapı
3959536556	pencere	sonbahar
3958892469	pencere	açmak
3958478795	pencere	rüzgar
3958153417	pencere	cam
3957969296	pencere	karşı
3957517953	pencere	perde
3957511522	pencere	ev
3957315500	pencere	çiçek
3957198167	pencere	kar
3957182957	pencere	kapı
3957047760	pencere	ev
3956928110	pencere	perde
3956726938	pencere	güneş
3956398919	pencere	tencere
3956364354	pencere	tencere
3955448620	pencere	kapı
3955186195	pencere	temiz hava
3955121346	pencere	özgürlük
3954671574	pencere	olanak
3954590488	pencere	kapı
3954425539	pencere	karşı
3954381627	pencere	kar
3954237332	pencere	gökyüzü
3954226832	pencere	manzara
3954204193	pencere	açık
3954178309	pencere	ev
3954173294	pencere	ev
3954169220	pencere	sıcak
3954143297	pencere	kapı
3954143132	pencere	ev
3954142836	pencere	ışık
3954103511	pencere	yağmur
3954097659	pencere	yenilik
3954038614	pencere	hava
3954028957	pencere	perde
3978999276	papatya	gül
3975627654	papatya	sarı
3975297560	papatya	fal
3973880269	papatya	çiçek
3970313078	papatya	sarı
3969147097	papatya	orman
3968662250	papatya	sarı
3968240808	papatya	çingene
3967284794	papatya	çiçek
3962910686	papatya	çiçek
3961569893	papatya	çiçek
3961062726	papatya	çiçek
3961058558	papatya	kır
3960919691	papatya	koku
3960388073	papatya	lale
3960354471	papatya	papatya falı
3959674601	papatya	çiçek
3959536556	papatya	bahar
3958892469	papatya	çiçek
3958478795	papatya	seviyor sevmiyor
3958153417	papatya	çiçek
3957969296	papatya	çiçek
3957517953	papatya	çiçek
3957511522	papatya	bahar
3957315500	papatya	bahar
3957198167	papatya	beyaz
3957182957	papatya	çiçek
3957047760	papatya	bahar
3956928110	papatya	yaprak
3956726938	papatya	çiçek
3956398919	papatya	Teoman
3956364354	papatya	çiçek
3955448620	papatya	çiçek
3955186195	papatya	beyaz
3955121346	papatya	doğa
3954671574	papatya	beklenti
3954590488	papatya	çiçek
3954425539	papatya	çimen
3954381627	papatya	bahar
3954237332	papatya	saf
3954226832	papatya	güneş
3954204193	papatya	alerji
3954178309	papatya	fal
3954173294	papatya	taç
3954169220	papatya	fal
3954143297	papatya	çiçek
3954143132	papatya	çiçek
3954142836	papatya	sevgi
3954103511	papatya	hüzün
3954097659	papatya	çay
3954038614	papatya	hüzün
3954028957	papatya	aşk
3978999276	haz	seks
3975627654	haz	tatmin
3975297560	haz	zevk
3973880269	haz	zevk
3970313078	haz	zevk
3969147097	haz	çikolata
3968662250	haz	duygu
3968240808	haz	seks
3967284794	haz	mutluluk
3962910686	haz	mutluluk
3961569893	haz	zevk
3961062726	haz	doyum
3961058558	haz	?
3960919691	haz	yaşamak
3960388073	haz	Brownie
3960354471	haz	duygu
3959674601	haz	zevk
3959536556	haz	çocuk
3958892469	haz	duygu
3958478795	haz	yemek yemek
3958153417	haz	tat
3957969296	haz	cinsel
3957517953	haz	arzu
3957511522	haz	tutku
3957315500	haz	tatmin
3957198167	haz	doyum
3957182957	haz	zevk
3957047760	haz	keyif
3956928110	haz	mutluluk
3956726938	haz	zevk
3956398919	haz	zevk
3956364354	haz	seks
3955448620	haz	cinsellik
3955186195	haz	seks
3955121346	haz	yemek
3954671574	haz	başarı
3954590488	haz	mutluluk
3954425539	haz	zevk
3954381627	haz	dondurma
3954237332	haz	tutku
3954226832	haz	zevk
3954204193	haz	güzel
3954178309	haz	libido
3954173294	haz	tutku
3954169220	haz	doyum
3954143297	haz	zevk
3954143132	haz	zevk
3954142836	haz	seks
3954103511	haz	orgazm
3954097659	haz	arzu
3954038614	haz	cinsellik
3954028957	haz	mutluluk
3978999276	oksijen	hava
3975627654	oksijen	hava
3975297560	oksijen	hava
3973880269	oksijen	nefes
3970313078	oksijen	Belgrad
3969147097	oksijen	orman
3968662250	oksijen	hidrojen
3968240808	oksijen	hava
3967284794	oksijen	nefes
3962910686	oksijen	hava
3961569893	oksijen	h2o
3961062726	oksijen	hayat
3961058558	oksijen	rahatlık
3960919691	oksijen	hidrojen
3960388073	oksijen	fen
3960354471	oksijen	önemli
3959674601	oksijen	element
3959536556	oksijen	doğa
3958892469	oksijen	hava
3958478795	oksijen	hava
3958153417	oksijen	hava
3957969296	oksijen	sodyum
3957517953	oksijen	ağaç
3957511522	oksijen	temiz
3957315500	oksijen	hayat
3957198167	oksijen	nefes
3957182957	oksijen	tüp
3957047760	oksijen	temiz
3956928110	oksijen	ağaç
3956726938	oksijen	yaşam
3956398919	oksijen	hava
3956364354	oksijen	hava
3955448620	oksijen	su
3955186195	oksijen	su
3955121346	oksijen	ağaç
3954671574	oksijen	burun
3954590488	oksijen	hava
3954425539	oksijen	hava
3954381627	oksijen	ağaç
3954237332	oksijen	hava
3954226832	oksijen	hava
3954204193	oksijen	acı
3954178309	oksijen	ağaç
3954173294	oksijen	su
3954169220	oksijen	hava
3954143297	oksijen	nefes
3954143132	oksijen	yaşam
3954142836	oksijen	yaşam
3954103511	oksijen	hastane
3954097659	oksijen	azıt
3954038614	oksijen	mecburiyet
3954028957	oksijen	rahatlık
3978999276	semer	eşek
3975627654	semer	?
3975297560	semer	eşek
3973880269	semer	eşek
3970313078	semer	altın
3969147097	semer	mermer
3968662250	semer	eşek
3968240808	semer	ağırlık
3967284794	semer	Semerkant
3962910686	semer	at
3961569893	semer	at
3961062726	semer	hayvan
3961058558	semer	eşek
3960919691	semer	eşek
3960388073	semer	nal
3960354471	semer	?
3959674601	semer	ip
3959536556	semer	at
3958892469	semer	eşek
3958478795	semer	at
3958153417	semer	kemer
3957969296	semer	eşek
3957517953	semer	eşek
3957511522	semer	eşek
3957315500	semer	hoca
3957198167	semer	kemer
3957182957	semer	eşek
3957047760	semer	öküz
3956928110	semer	eşek
3956726938	semer	at
3956398919	semer	at
3956364354	semer	boşan
3955448620	semer	at
3955186195	semer	yastık
3955121346	semer	fayton
3954671574	semer	altın
3954590488	semer	eşek
3954425539	semer	eşek
3954381627	semer	eşek
3954237332	semer	kant
3954226832	semer	at
3954204193	semer	at
3954178309	semer	eşek
3954173294	semer	?
3954169220	semer	eşek
3954143297	semer	eşek
3954143132	semer	?
3954142836	semer	kemer
3954103511	semer	at
3954097659	semer	eşek
3954038614	semer	binek
3954028957	semer	at
3978999276	erozyon	deprem
3975627654	erozyon	toprak
3975297560	erozyon	toprak
3973880269	erozyon	toprak
3970313078	erozyon	toprak
3969147097	erozyon	toprak
3968662250	erozyon	toprak
3968240808	erozyon	toprak
3967284794	erozyon	toprak
3962910686	erozyon	toprak
3961569893	erozyon	aşınma
3961062726	erozyon	toprak
3961058558	erozyon	kayıp
3960919691	erozyon	kuraklık
3960388073	erozyon	heyelan
3960354471	erozyon	coğrafya
3959674601	erozyon	toprak
3959536556	erozyon	yüksek
3958892469	erozyon	ağaç
3958478795	erozyon	toprak
3958153417	erozyon	toprak
3957969296	erozyon	heyelan
3957517953	erozyon	toprak
3957511522	erozyon	toprak
3957315500	erozyon	okul
3957198167	erozyon	toprak
3957182957	erozyon	felaket
3957047760	erozyon	yağmur
3956928110	erozyon	toprak
3956726938	erozyon	toprak
3956398919	erozyon	toprak
3956364354	erozyon	heyelan
3955448620	erozyon	toprak
3955186195	erozyon	deprem
3955121346	erozyon	coğrafya
3954671574	erozyon	afet
3954590488	erozyon	toprak
3954425539	erozyon	toprak
3954381627	erozyon	toprak
3954237332	erozyon	toprak
3954226832	erozyon	toprak
3954204193	erozyon	toprak
3954178309	erozyon	toprak
3954173294	erozyon	deprem
3954169220	erozyon	toprak
3954143297	erozyon	toprak
3954143132	erozyon	doğal afet
3954142836	erozyon	afet
3954103511	erozyon	felaket
3954097659	erozyon	toprak
3954038614	erozyon	son
3954028957	erozyon	toprak
3978999276	toz	alerji
3975627654	toz	gri
3975297560	toz	duman
3973880269	toz	arpacık
3970313078	toz	rüzgar
3969147097	toz	bulut
3968662250	toz	kaşıntı
3968240808	toz	pislik
3967284794	toz	zerre
3962910686	toz	duman
3961569893	toz	duman
3961062726	toz	temizlik
3961058558	toz	pis
3960919691	toz	eski
3960388073	toz	duman
3960354471	toz	duman
3959674601	toz	küf
3959536556	toz	hastalık
3958892469	toz	zerre
3958478795	toz	inşaat
3958153417	toz	toprak
3957969296	toz	beyaz
3957517953	toz	kir
3957511522	toz	kirli
3957315500	toz	duman
3957198167	toz	masa
3957182957	toz	bulut
3957047760	toz	pislik
3956928110	toz	süpürge
3956726938	toz	bulut
3956398919	toz	astım
3956364354	toz	toprak
3955448620	toz	biber
3955186195	toz	astım
3955121346	toz	kir
3954671574	toz	toprak
3954590488	toz	zerre
3954425539	toz	duman
3954381627	toz	öksürük
3954237332	toz	alerji
3954226832	toz	kir
3954204193	toz	töz
3954178309	toz	çevre kirliliği
3954173294	toz	şeker
3954169220	toz	pislik
3954143297	toz	bakteri
3954143132	toz	polen
3954142836	toz	alerji
3954103511	toz	kir
3954097659	toz	temizlik
3954038614	toz	pislik
3954028957	toz	pis
3978999276	standart	sapma
3975627654	standart	normal
3975297560	standart	normal
3973880269	standart	kalite
3970313078	standart	sıkıcı
3969147097	standart	bayağı
3968662250	standart	değer
3968240808	standart	ortalama
3967284794	standart	kural
3962910686	standart	klasik
3961569893	standart	yaşam
3961062726	standart	klasik
3961058558	standart	normal
3960919691	standart	alışılmış
3960388073	standart	sıradan
3960354471	standart	klasik
3959674601	standart	tek
3959536556	standart	gitar
3958892469	standart	olağan
3958478795	standart	insan
3958153417	standart	aynı
3957969296	standart	eşya
3957517953	standart	aynı
3957511522	standart	klasik
3957315500	standart	monoton
3957198167	standart	beden
3957182957	standart	sabit
3957047760	standart	değişmeyen
3956928110	standart	sabit
3956726938	standart	düz
3956398919	standart	sapma
3956364354	standart	yaşam
3955448620	standart	olağan
3955186195	standart	vasat
3955121346	standart	monoton
3954671574	standart	seçim
3954590488	standart	aynı
3954425539	standart	sıradan
3954381627	standart	prensip
3954237332	standart	normal
3954226832	standart	normal
3954204193	standart	rakı
3954178309	standart	ortalama
3954173294	standart	normal
3954169220	standart	aynı
3954143297	standart	alışılmış
3954143132	standart	stabil
3954142836	standart	ortalama
3954103511	standart	olağan
3954097659	standart	kimya
3954038614	standart	aynı
3954028957	standart	belirli
3978999276	yama	kıyafet
3975627654	yama	iplik
3975297560	yama	kumaş
3973880269	yama	pantolon
3970313078	yama	sökük
3969147097	yama	pantolon
3968662250	yama	pantolon
3968240808	yama	pantolon
3967284794	yama	kot
3962910686	yama	parça
3961569893	yama	yapmak
3961062726	yama	oje
3961058558	yama	farklı
3960919691	yama	gözlük
3960388073	yama	yırtık
3960354471	yama	dikiş
3959674601	yama	paça
3959536556	yama	anne
3958892469	yama	kıyafet
3958478795	yama	yol
3958153417	yama	dikiş
3957969296	yama	terzi
3957517953	yama	etek
3957511522	yama	pantolon
3957315500	yama	dikiş
3957198167	yama	eski
3957182957	yama	gömlek
3957047760	yama	ek
3956928110	yama	bohça
3956726938	yama	leke
3956398919	yama	dikiş
3956364354	yama	yapma
3955448620	yama	terzi
3955186195	yama	deri
3955121346	yama	yenilemek
3954671574	yama	gamsız
3954590488	yama	lastik
3954425539	yama	eski
3954381627	yama	fakir
3954237332	yama	dikiş
3954226832	yama	dikiş
3954204193	yama	pantolon
3954178309	yama	fakirlik
3954173294	yama	terzi
3954169220	yama	yırtık
3954143297	yama	dikme
3954143132	yama	dikmek
3954142836	yama	ameliyat
3954103511	yama	eski
3954097659	yama	eşofman
3954038614	yama	kapatma
3954028957	yama	sökük pantolon
3978999276	kas	baklava
3975627654	kas	vücut
3975297560	kas	erkek
3973880269	kas	spor
3970313078	kas	spor
3969147097	kas	kol
3968662250	kas	kol
3968240808	kas	vücut
3967284794	kas	vücut
3962910686	kas	güç
3961569893	kas	erkek
3961062726	kas	spor
3961058558	kas	gövde
3960919691	kas	spor
3960388073	kas	spor
3960354471	kas	vücut yapmış erkek
3959674601	kas	erkek
3959536556	kas	doku
3958892469	kas	vücut
3958478795	kas	kol
3958153417	kas	erkek
3957969296	kas	iskelet
3957517953	kas	adale
3957511522	kas	vücut
3957315500	kas	erkek
3957198167	kas	vücut
3957182957	kas	erkek
3957047760	kas	güç
3956928110	kas	sporcu
3956726938	kas	et
3956398919	kas	protein
3956364354	kas	erkek
3955448620	kas	güç
3955186195	kas	erkek
3955121346	kas	spor
3954671574	kas	ağrı
3954590488	kas	spor
3954425539	kas	kol
3954381627	kas	kısa
3954237332	kas	eklem
3954226832	kas	güçlü
3954204193	kas	fit
3954178309	kas	spor
3954173294	kas	vücut
3954169220	kas	erkek
3954143297	kas	spor
3954143132	kas	vücut
3954142836	kas	acı
3954103511	kas	fitness
3954097659	kas	kuvvet
3954038614	kas	erkek
3954028957	kas	vücut
3978999276	meraklı	ben
3975627654	meraklı	araştırma
3975297560	meraklı	göz
3973880269	meraklı	kedi
3970313078	meraklı	istekli
3969147097	meraklı	insan
3968662250	meraklı	cüce
3968240808	meraklı	ilgili
3967284794	meraklı	akıllı
3962910686	meraklı	komik
3961569893	meraklı	Melahat
3961062726	meraklı	dedikodu
3961058558	meraklı	bilgi
3960919691	meraklı	dedikodu
3960388073	meraklı	kedi
3960354471	meraklı	Biray Teyze
3959674601	meraklı	gözlük
3959536556	meraklı	büyüteç
3958892469	meraklı	kadın
3958478795	meraklı	kedi
3958153417	meraklı	araştırmacı
3957969296	meraklı	komik
3957517953	meraklı	komşu
3957511522	meraklı	insan
3957315500	meraklı	açık
3957198167	meraklı	kadın
3957182957	meraklı	ben
3957047760	meraklı	konuşkan
3956928110	meraklı	araştırmacı
3956726938	meraklı	Melahat
3956398919	meraklı	şüphe
3956364354	meraklı	kadın
3955448620	meraklı	bilim adamı
3955186195	meraklı	dedikodu
3955121346	meraklı	kedi
3954671574	meraklı	sorgulayan
3954590488	meraklı	kedi
3954425539	meraklı	kedi
3954381627	meraklı	çocuk
3954237332	meraklı	Melahat
3954226832	meraklı	büyüteç
3954204193	meraklı	kedi
3954178309	meraklı	filozof
3954173294	meraklı	akıllı
3954169220	meraklı	fazlalık
3954143297	meraklı	sorgulama
3954143132	meraklı	şüpheci
3954142836	meraklı	kedi
3954103511	meraklı	teyze
3954097659	meraklı	büyüteç
3954038614	meraklı	kedi
3954028957	meraklı	macera
3978999276	pire	deve
3975627654	pire	kene
3975297560	pire	saç
3973880269	pire	çimen
3970313078	pire	bit
3969147097	pire	deve
3968662250	pire	bit
3968240808	pire	bit
3967284794	pire	deve
3962910686	pire	pis
3961569893	pire	bit
3961062726	pire	saç
3961058558	pire	kaşıntı
3960919691	pire	kedi
3960388073	pire	bit
3960354471	pire	bit
3959674601	pire	ateş
3959536556	pire	kıyafet
3958892469	pire	yorgan
3958478795	pire	köpek
3958153417	pire	böcek
3957969296	pire	hayvan
3957517953	pire	parazit
3957511522	pire	kedi
3957315500	pire	bit
3957198167	pire	bit
3957182957	pire	sac
3957047760	pire	kirli
3956928110	pire	saç
3956726938	pire	kedi
3956398919	pire	bit
3956364354	pire	deve
3955448620	pire	kedi
3955186195	pire	kedi
3955121346	pire	kaşınmak
3954671574	pire	deve
3954590488	pire	yorgan
3954425539	pire	bit
3954381627	pire	deve
3954237332	pire	bit
3954226832	pire	kedi
3954204193	pire	tüy
3954178309	pire	kedi
3954173294	pire	bit
3954169220	pire	bit
3954143297	pire	böcek
3954143132	pire	küçük
3954142836	pire	yorgan
3954103511	pire	kaşıntı
3954097659	pire	bit
3954038614	pire	kedi
3954028957	pire	bit
3978999276	sazlık	göl
3975627654	sazlık	saman
3975297560	sazlık	ot
3973880269	sazlık	göl
3970313078	sazlık	çayır
3969147097	sazlık	sözlük
3968662250	sazlık	saman
3968240808	sazlık	kurbağa
3967284794	sazlık	kurbağa
3962910686	sazlık	ot
3961569893	sazlık	kamış
3961062726	sazlık	doğa
3961058558	sazlık	sivrisinek
3960919691	sazlık	kurbağa
3960388073	sazlık	bataklık
3960354471	sazlık	samanlık
3959674601	sazlık	kamış
3959536556	sazlık	böcek
3958892469	sazlık	dere
3958478795	sazlık	av
3958153417	sazlık	ot
3957969296	sazlık	ot
3957517953	sazlık	göl
3957511522	sazlık	göl
3957315500	sazlık	ot
3957198167	sazlık	dere
3957182957	sazlık	ot
3957047760	sazlık	bataklık
3956928110	sazlık	dere
3956726938	sazlık	göl
3956398919	sazlık	ot
3956364354	sazlık	otlak
3955448620	sazlık	bataklık
3955186195	sazlık	müzik
3955121346	sazlık	saz
3954671574	sazlık	çimen
3954590488	sazlık	ördek
3954425539	sazlık	göl
3954381627	sazlık	bataklık
3954237332	sazlık	kısa
3954226832	sazlık	otlak
3954204193	sazlık	dere
3954178309	sazlık	bataklık
3954173294	sazlık	saman
3954169220	sazlık	rahatlık
3954143297	sazlık	göl
3954143132	sazlık	bahçe
3954142836	sazlık	kurbağa
3954103511	sazlık	su kenarı
3954097659	sazlık	yangın
3954038614	sazlık	göl
3954028957	sazlık	çöl
3978999276	duygulu	sulu göz
3975627654	duygulu	his
3975297560	duygulu	ağlamak
3973880269	duygulu	romantik
3970313078	duygulu	anlayışlı
3969147097	duygulu	kadın
3968662250	duygulu	hisli
3968240808	duygulu	etkilenen
3967284794	duygulu	hassas
3962910686	duygulu	hassas
3961569893	duygulu	düşünceli
3961062726	duygulu	kardeş
3961058558	duygulu	ağlamak
3960919691	duygulu	anne
3960388073	duygulu	ağlamak
3960354471	duygulu	hisli
3959674601	duygulu	Ayhan
3959536556	duygulu	ağlamak
3958892469	duygulu	içli
3958478795	duygulu	kız
3958153417	duygulu	duygusal
3957969296	duygulu	coşkulu
3957517953	duygulu	aşık
3957511522	duygulu	hüzünlü
3957315500	duygulu	insan
3957198167	duygulu	insan
3957182957	duygulu	bayan
3957047760	duygulu	ağlak
3956928110	duygulu	ağlamak
3956726938	duygulu	rengarenk
3956398919	duygulu	ağla
3956364354	duygulu	insan
3955448620	duygulu	duygusal
3955186195	duygulu	saf
3955121346	duygulu	ağlamak
3954671574	duygulu	ilişki
3954590488	duygulu	his
3954425539	duygulu	aşk
3954381627	duygulu	ben
3954237332	duygulu	gözyaşı
3954226832	duygulu	ağlak
3954204193	duygulu	coşkulu
3954178309	duygulu	aşk
3954173294	duygulu	hassas
3954169220	duygulu	üzgün
3954143297	duygulu	his
3954143132	duygulu	hassas
3954142836	duygulu	hassas
3954103511	duygulu	hassas
3954097659	duygulu	üzgün
3954038614	duygulu	kadınlar
3954028957	duygulu	kız
3978999276	hırçınlık	sinirli
3975627654	hırçınlık	kızgın
3975297560	hırçınlık	asi
3973880269	hırçınlık	sinir
3970313078	hırçınlık	sinirli
3969147097	hırçınlık	kapris
3968662250	hırçınlık	fırtına
3968240808	hırçınlık	dalga
3967284794	hırçınlık	aksi
3962910686	hırçınlık	öfke
3961569893	hırçınlık	ben
3961062726	hırçınlık	ergenlik
3961058558	hırçınlık	öfke
3960919691	hırçınlık	inatçılık
3960388073	hırçınlık	ergenlik
3960354471	hırçınlık	tedirginlik
3959674601	hırçınlık	sinir
3959536556	hırçınlık	çocuk
3958892469	hırçınlık	asi
3958478795	hırçınlık	motivasyon
3958153417	hırçınlık	haşarılık
3957969296	hırçınlık	kız
3957517953	hırçınlık	sinir
3957511522	hırçınlık	kavgacı
3957315500	hırçınlık	öfke
3957198167	hırçınlık	öfke
3957182957	hırçınlık	ergen
3957047760	hırçınlık	asi
3956928110	hırçınlık	kızgınlık
3956726938	hırçınlık	haz
3956398919	hırçınlık	hıçkırık
3956364354	hırçınlık	film
3955448620	hırçınlık	asi
3955186195	hırçınlık	hırs
3955121346	hırçınlık	haşin
3954671574	hırçınlık	fevri
3954590488	hırçınlık	agresif
3954425539	hırçınlık	kız
3954381627	hırçınlık	yaramaz
3954237332	hırçınlık	asi
3954226832	hırçınlık	asabi
3954204193	hırçınlık	ergen
3954178309	hırçınlık	kıskançlık
3954173294	hırçınlık	güçlü karakter
3954169220	hırçınlık	kedi
3954143297	hırçınlık	asi
3954143132	hırçınlık	asi
3954142836	hırçınlık	asilik
3954103511	hırçınlık	öfke
3954097659	hırçınlık	kızgınlık
3954038614	hırçınlık	agresif
3954028957	hırçınlık	sinirlilik
3978999276	takoz	ayakkabı
3975627654	takoz	eski
3975297560	takoz	eski
3973880269	takoz	hamam
3970313078	takoz	ikinci el
3969147097	takoz	ayakkabı
3968662250	takoz	suskunlar dizisi
3968240808	takoz	hödük
3967284794	takoz	moloz
3962910686	takoz	tahta
3961569893	takoz	telefon
3961062726	takoz	kafa
3961058558	takoz	araba
3960919691	takoz	hapishane
3960388073	takoz	eski
3960354471	takoz	işe yaramayan
3959674601	takoz	tahta
3959536556	takoz	ayakkabı
3958892469	takoz	?
3958478795	takoz	yokuş
3958153417	takoz	hurda
3957969296	takoz	tuğla
3957517953	takoz	eski
3957511522	takoz	ayakkabı
3957315500	takoz	boy
3957198167	takoz	ayakkabı
3957182957	takoz	sahte
3957047760	takoz	işe yaramaz
3956928110	takoz	eski
3956726938	takoz	tahta
3956398919	takoz	engel
3956364354	takoz	araba
3955448620	takoz	kapı
3955186195	takoz	ayakkabı
3955121346	takoz	denge
3954671574	takoz	bozuk
3954590488	takoz	tekerlek
3954425539	takoz	yararsız
3954381627	takoz	araba
3954237332	takoz	eski
3954226832	takoz	tahta
3954204193	takoz	tır
3954178309	takoz	marangoz
3954173294	takoz	tekerlek
3954169220	takoz	eski
3954143297	takoz	eski
3954143132	takoz	eski
3954142836	takoz	acı
3954103511	takoz	sert
3954097659	takoz	tahta
3954038614	takoz	dandik
3954028957	takoz	araba
3978999276	yatsı	namaz
3975627654	yatsı	akşam
3975297560	yatsı	biblo
3973880269	yatsı	ezan
3970313078	yatsı	namaz
3969147097	yatsı	namaz
3968662250	yatsı	namaz
3968240808	yatsı	namaz
3967284794	yatsı	namaz
3962910686	yatsı	namaz
3961569893	yatsı	ezanı
3961062726	yatsı	namaz
3961058558	yatsı	ezan
3960919691	yatsı	ramazan
3960388073	yatsı	namaz
3960354471	yatsı	ezan
3959674601	yatsı	ezan
3959536556	yatsı	namaz
3958892469	yatsı	ezan
3958478795	yatsı	namaz
3958153417	yatsı	namaz
3957969296	yatsı	ezan
3957517953	yatsı	namaz
3957511522	yatsı	namaz
3957315500	yatsı	namaz
3957198167	yatsı	namaz
3957182957	yatsı	namaz
3957047760	yatsı	yatma saati
3956928110	yatsı	sivri
3956726938	yatsı	namaz
3956398919	yatsı	eğik
3956364354	yatsı	namaz
3955448620	yatsı	namaz
3955186195	yatsı	namaz
3955121346	yatsı	güneş
3954671574	yatsı	akşam
3954590488	yatsı	ezan
3954425539	yatsı	namaz
3954381627	yatsı	namaz
3954237332	yatsı	namaz
3954226832	yatsı	namaz
3954204193	yatsı	namaz
3954178309	yatsı	namaz
3954173294	yatsı	ezan
3954169220	yatsı	namaz
3954143297	yatsı	namaz
3954143132	yatsı	namaz
3954142836	yatsı	namaz
3954103511	yatsı	namaz
3954097659	yatsı	namaz
3954038614	yatsı	din
